@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
2134,'2020/01/08 01:31:48:300',46,92.375015,76.534698,146.71463,284.474823,?,?,?,?
2135,'2020/01/08 01:31:48:392',46,92.475365,76.525452,146.672653,284.479858,?,?,?,?
2136,'2020/01/08 01:31:48:442',46,92.508316,76.468216,146.668671,284.553192,?,?,?,?
2137,'2020/01/08 01:31:48:495',46,92.538559,76.478027,146.594818,284.567932,?,?,?,?
2138,'2020/01/08 01:31:48:552',46,92.515793,76.476967,146.605927,284.714203,?,?,?,?
2139,'2020/01/08 01:31:48:642',46,92.365013,76.599716,146.704742,284.819031,?,?,?,?
2140,'2020/01/08 01:31:48:692',46,92.223,76.764359,146.832565,284.77948,?,?,?,?
2141,'2020/01/08 01:31:48:743',46,92.148529,76.875153,146.879074,284.752228,?,?,?,?
2142,'2020/01/08 01:31:48:803',46,92.224487,77.012634,146.795242,284.61145,?,?,?,?
2143,'2020/01/08 01:31:48:892',46,92.316017,77.041969,146.679031,284.547699,?,?,?,?
2144,'2020/01/08 01:31:48:943',46,92.351631,77.18853,146.608292,284.29718,?,?,?,?
2145,'2020/01/08 01:31:48:999',46,92.385422,77.356956,146.551498,284.08374,?,?,?,?
2146,'2020/01/08 01:31:49:092',46,92.339508,77.522301,146.580536,283.876556,?,?,?,?
2147,'2020/01/08 01:31:49:142',46,92.429497,77.753372,146.471481,283.55191,?,?,?,?
2148,'2020/01/08 01:31:49:193',46,92.515289,77.829918,146.33728,283.399536,?,?,?,?
2149,'2020/01/08 01:31:49:292',46,92.552437,77.927025,146.244476,283.203217,?,?,?,?
2150,'2020/01/08 01:31:49:342',46,92.608757,78.025955,146.199356,282.993073,?,?,?,?
2151,'2020/01/08 01:31:49:392',46,92.597717,78.226669,146.192886,282.696869,?,?,?,?
2152,'2020/01/08 01:31:49:454',46,92.562363,78.410828,146.1996,282.415344,?,?,?,?
2153,'2020/01/08 01:31:49:542',46,92.529022,78.515495,146.215195,282.254395,?,?,?,?
2154,'2020/01/08 01:31:49:592',46,92.496063,78.613647,146.232712,282.007324,?,?,?,?
2155,'2020/01/08 01:31:49:650',46,92.411339,78.723289,146.298157,281.914124,?,?,?,?
2156,'2020/01/08 01:31:49:742',46,92.4067,78.781372,146.350357,281.759644,?,?,?,?
2157,'2020/01/08 01:31:49:793',46,92.496239,78.786972,146.311539,281.669495,?,?,?,?
2158,'2020/01/08 01:31:49:848',46,92.535179,78.782341,146.31839,281.606232,?,?,?,?
2159,'2020/01/08 01:31:49:942',46,92.685905,78.874786,146.202667,281.389709,?,?,?,?
2160,'2020/01/08 01:31:49:993',46,92.771965,78.987053,146.106674,281.310333,?,?,?,?
2161,'2020/01/08 01:31:50:046',46,92.816246,79.058975,146.088318,281.287079,?,?,?,?
2162,'2020/01/08 01:31:50:142',46,92.759865,79.086952,146.15683,281.333527,?,?,?,?
2163,'2020/01/08 01:31:50:192',46,92.827347,79.074646,146.158005,281.403687,?,?,?,?
2164,'2020/01/08 01:31:50:246',46,92.888123,78.910103,146.162491,281.687805,?,?,?,?
2165,'2020/01/08 01:31:50:342',46,92.7854,78.78447,146.283783,281.922607,?,?,?,?
2166,'2020/01/08 01:31:50:393',46,92.807449,78.60994,146.287292,282.192017,?,?,?,?
2167,'2020/01/08 01:31:50:445',46,92.787018,78.465965,146.317291,282.418213,?,?,?,?
2168,'2020/01/08 01:31:50:542',46,92.75367,78.519096,146.342072,282.468506,?,?,?,?
2169,'2020/01/08 01:31:50:592',46,92.822243,78.557449,146.300568,282.516632,?,?,?,?
2170,'2020/01/08 01:31:50:642',46,92.857719,78.714828,146.289871,282.453217,?,?,?,?
2171,'2020/01/08 01:31:50:704',46,92.900574,78.772377,146.276978,282.538727,?,?,?,?
2172,'2020/01/08 01:31:50:792',46,92.909019,78.847908,146.328278,282.522644,?,?,?,?
2173,'2020/01/08 01:31:50:842',46,92.949638,78.913475,146.328842,282.50647,?,?,?,?
2174,'2020/01/08 01:31:50:896',46,93.018265,79.010551,146.302521,282.451172,?,?,?,?
2175,'2020/01/08 01:31:50:952',46,93.081909,79.117401,146.26857,282.222382,?,?,?,?
2176,'2020/01/08 01:31:51:042',46,93.106232,79.253258,146.263412,282.054688,?,?,?,?
2177,'2020/01/08 01:31:58:791',47,194.653625,245.745438,202.934738,226.162277,?,?,?,?
2178,'2020/01/08 01:31:58:841',47,194.560974,245.714127,203.023743,226.150604,?,?,?,?
2179,'2020/01/08 01:31:58:891',47,194.552673,245.771683,202.986023,226.069611,?,?,?,?
2180,'2020/01/08 01:31:58:955',47,194.54863,245.815903,202.954453,225.931427,?,?,?,?
2181,'2020/01/08 01:31:59:041',47,194.588699,245.871658,202.833664,225.78743,?,?,?,?
2182,'2020/01/08 01:31:59:091',47,194.656433,245.888748,202.683029,225.688858,?,?,?,?
2183,'2020/01/08 01:31:59:154',47,194.724152,245.905838,202.532379,225.590286,?,?,?,?
2184,'2020/01/08 01:31:59:241',47,194.712967,245.852127,202.539719,225.629944,?,?,?,?
2185,'2020/01/08 01:31:59:291',47,194.701782,245.798416,202.547073,225.669617,?,?,?,?
2186,'2020/01/08 01:31:59:346',47,194.617996,245.728912,202.642136,225.795044,?,?,?,?
2187,'2020/01/08 01:31:59:441',47,194.557785,245.663727,202.737152,225.980591,?,?,?,?
2188,'2020/01/08 01:31:59:491',47,194.476898,245.598541,202.863312,226.261566,?,?,?,?
2189,'2020/01/08 01:31:59:549',47,194.426483,245.541321,202.979965,226.437469,?,?,?,?
2190,'2020/01/08 01:31:59:641',47,194.304352,245.399734,203.15239,226.71492,?,?,?,?
2191,'2020/01/08 01:31:59:691',47,194.206284,245.281967,203.32373,226.962006,?,?,?,?
2192,'2020/01/08 01:31:59:746',47,194.104828,245.204971,203.48555,227.163422,?,?,?,?
2193,'2020/01/08 01:31:59:841',47,193.941757,244.977493,203.796677,227.425583,?,?,?,?
2194,'2020/01/08 01:31:59:891',47,193.838089,244.842163,203.936081,227.669098,?,?,?,?
2195,'2020/01/08 01:31:59:941',47,193.797363,244.714386,204.045639,227.902817,?,?,?,?
2196,'2020/01/08 01:32:00:005',47,193.734787,244.641113,204.205383,228.071167,?,?,?,?
2197,'2020/01/08 01:32:00:091',47,193.559601,244.491821,204.484329,228.32338,?,?,?,?
2198,'2020/01/08 01:32:00:142',47,193.404419,244.350464,204.732132,228.51683,?,?,?,?
2199,'2020/01/08 01:32:00:205',47,193.243561,244.194046,205.034088,228.611389,?,?,?,?
2200,'2020/01/08 01:32:00:291',47,193.011292,244.128113,205.412338,228.773438,?,?,?,?
2201,'2020/01/08 01:32:00:347',47,192.981049,244.022766,205.481461,229.168457,?,?,?,?
2202,'2020/01/08 01:32:00:441',47,192.76799,243.902695,205.804642,229.372009,?,?,?,?
2203,'2020/01/08 01:32:00:492',47,192.530533,243.771667,206.16362,229.561188,?,?,?,?
2204,'2020/01/08 01:32:00:545',47,192.293671,243.585632,206.543045,229.829086,?,?,?,?
2205,'2020/01/08 01:32:00:641',47,192.056808,243.399597,206.922455,230.096985,?,?,?,?
2206,'2020/01/08 01:32:00:691',47,191.972534,243.327042,207.093979,230.175766,?,?,?,?
2207,'2020/01/08 01:32:00:750',47,191.795837,243.295578,207.347198,230.187851,?,?,?,?
2208,'2020/01/08 01:32:00:841',47,191.628067,243.215927,207.584793,230.19046,?,?,?,?
2209,'2020/01/08 01:32:00:891',47,191.358459,243.084991,207.972015,230.310669,?,?,?,?
2210,'2020/01/08 01:32:00:950',47,191.243713,243.015701,208.160767,230.372894,?,?,?,?
2211,'2020/01/08 01:32:01:041',47,191.116272,242.937622,208.307358,230.375198,?,?,?,?
2212,'2020/01/08 01:32:01:091',47,191.048874,242.815872,208.37178,230.375885,?,?,?,?
2213,'2020/01/08 01:32:01:144',47,190.99263,242.826981,208.389511,230.356293,?,?,?,?
2214,'2020/01/08 01:32:01:241',47,191.089569,242.811493,208.325363,230.514496,?,?,?,?
2215,'2020/01/08 01:32:01:291',47,191.12355,242.788452,208.291077,230.68248,?,?,?,?
2216,'2020/01/08 01:32:01:343',47,190.902466,242.7565,208.573746,230.675446,?,?,?,?
2217,'2020/01/08 01:32:01:406',47,190.794449,242.773499,208.68779,230.595016,?,?,?,?
2218,'2020/01/08 01:32:01:491',47,190.806381,242.862976,208.731689,230.288986,?,?,?,?
2219,'2020/01/08 01:32:01:546',47,190.704025,242.950394,208.800278,230.329529,?,?,?,?
2220,'2020/01/08 01:32:01:641',47,190.956024,242.990906,208.566895,230.463882,?,?,?,?
2221,'2020/01/08 01:32:01:691',47,191.005951,243.070816,208.642624,230.365265,?,?,?,?
2222,'2020/01/08 01:32:01:748',47,191.318954,243.107986,208.355865,230.466064,?,?,?,?
2223,'2020/01/08 01:32:01:841',47,191.656342,243.156128,208.033295,230.581238,?,?,?,?
2224,'2020/01/08 01:32:01:891',47,191.67247,243.208252,208.000824,230.486923,?,?,?,?
2225,'2020/01/08 01:32:01:947',47,191.715439,243.321396,207.92131,230.274765,?,?,?,?
2226,'2020/01/08 01:32:02:043',47,191.697327,243.334885,207.928375,230.23526,?,?,?,?
2227,'2020/01/08 01:32:02:091',47,191.764114,243.339203,207.816711,230.18483,?,?,?,?
2228,'2020/01/08 01:32:02:157',47,191.811981,243.36058,207.706635,230.103622,?,?,?,?
2229,'2020/01/08 01:32:02:241',47,191.861359,243.345627,207.558838,230.048111,?,?,?,?
2230,'2020/01/08 01:32:02:291',47,191.896439,243.400055,207.483582,229.968704,?,?,?,?
2231,'2020/01/08 01:32:19:640',48,350.32074,54.906273,181.028595,302.673035,?,?,?,?
2232,'2020/01/08 01:32:19:697',48,350.586182,54.993637,180.889603,302.709106,?,?,?,?
2233,'2020/01/08 01:32:19:756',48,350.82489,55.127155,180.772324,302.745331,?,?,?,?
2234,'2020/01/08 01:32:19:840',48,351.088165,55.177101,180.610229,302.808502,?,?,?,?
2235,'2020/01/08 01:32:19:890',48,351.363892,55.218864,180.435089,302.929169,?,?,?,?
2236,'2020/01/08 01:32:19:950',48,351.468842,55.307487,180.384079,303.026337,?,?,?,?
2237,'2020/01/08 01:32:20:040',48,351.43161,55.394588,180.434341,303.082062,?,?,?,?
2238,'2020/01/08 01:32:20:090',48,351.433838,55.442459,180.432755,303.210754,?,?,?,?
2239,'2020/01/08 01:32:20:146',48,351.4198,55.445919,180.456299,303.269073,?,?,?,?
2240,'2020/01/08 01:32:20:240',48,351.421265,55.476387,180.517075,303.286133,?,?,?,?
2241,'2020/01/08 01:32:20:290',48,351.563995,55.540257,180.432251,303.34848,?,?,?,?
2242,'2020/01/08 01:32:20:340',48,351.75705,55.651081,180.28772,303.414276,?,?,?,?
2243,'2020/01/08 01:32:20:396',48,351.964386,55.800468,180.151199,303.391785,?,?,?,?
2244,'2020/01/08 01:32:20:490',48,352.132141,55.915356,180.027939,303.461212,?,?,?,?
2245,'2020/01/08 01:32:20:540',48,352.183899,56.014137,179.954865,303.517944,?,?,?,?
2246,'2020/01/08 01:32:20:596',48,352.182617,56.090633,179.906097,303.569244,?,?,?,?
2247,'2020/01/08 01:32:20:690',48,352.16745,56.143909,179.901932,303.507935,?,?,?,?
2248,'2020/01/08 01:32:20:740',48,352.156769,56.186821,179.888229,303.466766,?,?,?,?
2249,'2020/01/08 01:32:20:791',48,352.279968,56.214039,179.770081,303.536987,?,?,?,?
2250,'2020/01/08 01:32:20:890',48,352.474518,56.39048,179.586945,303.481812,?,?,?,?
2251,'2020/01/08 01:32:20:940',48,352.677917,56.534481,179.401733,303.419617,?,?,?,?
2252,'2020/01/08 01:32:20:991',48,352.791443,56.639511,179.32666,303.373352,?,?,?,?
2253,'2020/01/08 01:32:21:050',48,352.960144,56.694401,179.18573,303.342041,?,?,?,?
2254,'2020/01/08 01:32:21:140',48,352.924377,56.663048,179.223938,303.363831,?,?,?,?
2255,'2020/01/08 01:32:21:190',48,352.948608,56.651375,179.218323,303.380524,?,?,?,?
2256,'2020/01/08 01:32:21:242',48,352.985901,56.542973,179.242111,303.533661,?,?,?,?
2257,'2020/01/08 01:32:21:301',48,353.25531,56.527206,179.088715,303.735779,?,?,?,?
2258,'2020/01/08 01:32:21:390',48,353.485291,56.550674,178.987167,303.864899,?,?,?,?
2259,'2020/01/08 01:32:21:440',48,353.650208,56.580109,178.941101,304.03244,?,?,?,?
2260,'2020/01/08 01:32:21:496',48,353.753693,56.58075,178.912552,304.21402,?,?,?,?
2261,'2020/01/08 01:32:21:556',48,354.01062,56.587353,178.778687,304.250977,?,?,?,?
2262,'2020/01/08 01:32:21:640',48,354.307922,56.573208,178.61261,304.267822,?,?,?,?
2263,'2020/01/08 01:32:21:690',48,354.632324,56.595249,178.436142,304.23349,?,?,?,?
2264,'2020/01/08 01:32:21:740',48,354.996216,56.651787,178.246414,304.107208,?,?,?,?
2265,'2020/01/08 01:32:21:840',48,355.405273,56.727592,178.014709,304.004883,?,?,?,?
2266,'2020/01/08 01:32:21:892',48,355.610474,56.762016,177.958618,303.99588,?,?,?,?
2267,'2020/01/08 01:32:21:944',48,355.709839,56.733463,177.956039,304.076813,?,?,?,?
2268,'2020/01/08 01:32:22:040',48,355.66864,56.773331,178.054825,304.110382,?,?,?,?
2269,'2020/01/08 01:32:22:090',48,355.47583,56.82576,178.24353,304.073975,?,?,?,?
2270,'2020/01/08 01:32:22:141',48,355.468964,56.777176,178.308838,304.108398,?,?,?,?
2271,'2020/01/08 01:32:22:240',48,355.48764,56.576542,178.403229,304.213257,?,?,?,?
2272,'2020/01/08 01:32:22:290',48,355.525604,56.428436,178.452606,304.270599,?,?,?,?
2273,'2020/01/08 01:32:22:341',48,355.359467,56.120438,178.70723,304.398682,?,?,?,?
2274,'2020/01/08 01:32:57:351',49,347.390106,62.857277,183.054871,313.941193,?,?,?,?
2275,'2020/01/08 01:32:57:439',49,347.539581,62.967461,183.029877,313.919037,?,?,?,?
2276,'2020/01/08 01:32:57:489',49,347.722015,63.023506,182.949158,313.946686,?,?,?,?
2277,'2020/01/08 01:32:57:552',49,347.841156,63.173939,183.025787,313.861725,?,?,?,?
2278,'2020/01/08 01:32:57:639',49,348.028656,63.354107,183.014282,313.719452,?,?,?,?
2279,'2020/01/08 01:32:57:689',49,348.128052,63.494781,183.085724,313.714386,?,?,?,?
2280,'2020/01/08 01:32:57:753',49,348.246918,63.592625,183.120514,313.733307,?,?,?,?
2281,'2020/01/08 01:32:57:839',49,348.329254,63.629101,183.100357,313.712677,?,?,?,?
2282,'2020/01/08 01:32:57:889',49,348.304565,63.605892,183.205719,313.840027,?,?,?,?
2283,'2020/01/08 01:32:57:952',49,348.153046,63.589432,183.411728,313.996643,?,?,?,?
2284,'2020/01/08 01:32:58:039',49,348.116547,63.593769,183.503906,314.153625,?,?,?,?
2285,'2020/01/08 01:32:58:089',49,348.064728,63.534519,183.496124,314.247803,?,?,?,?
2286,'2020/01/08 01:32:58:150',49,348.050568,63.551685,183.52832,314.304321,?,?,?,?
2287,'2020/01/08 01:32:58:239',49,347.946503,63.525982,183.659546,314.408569,?,?,?,?
2288,'2020/01/08 01:32:58:289',49,347.725311,63.471001,183.855072,314.504333,?,?,?,?
2289,'2020/01/08 01:32:58:339',49,347.568909,63.334068,183.931183,314.592987,?,?,?,?
2290,'2020/01/08 01:32:58:439',49,347.541656,63.277779,183.958588,314.598694,?,?,?,?
2291,'2020/01/08 01:32:58:489',49,347.449524,63.187637,184.016434,314.718567,?,?,?,?
2292,'2020/01/08 01:32:58:539',49,347.265503,63.159866,184.202271,314.868622,?,?,?,?
2293,'2020/01/08 01:32:58:639',49,347.170349,63.180626,184.257736,314.84906,?,?,?,?
2294,'2020/01/08 01:32:58:689',49,347.034393,63.115463,184.260727,314.883453,?,?,?,?
2295,'2020/01/08 01:32:58:739',49,346.931061,62.998631,184.282776,315.051788,?,?,?,?
2296,'2020/01/08 01:32:58:791',49,346.951263,62.959805,184.23941,315.055115,?,?,?,?
2297,'2020/01/08 01:32:58:854',49,347.021515,62.896381,184.092392,315.059753,?,?,?,?
2298,'2020/01/08 01:32:58:939',49,346.754761,62.765114,184.147385,315.132233,?,?,?,?
2299,'2020/01/08 01:32:58:991',49,346.482056,62.664703,184.245819,315.176788,?,?,?,?
2300,'2020/01/08 01:32:59:054',49,346.142975,62.476021,184.366272,315.335205,?,?,?,?
2301,'2020/01/08 01:32:59:139',49,345.926453,62.418583,184.542526,315.5177,?,?,?,?
2302,'2020/01/08 01:32:59:190',49,345.704224,62.44783,184.694366,315.470459,?,?,?,?
2303,'2020/01/08 01:32:59:245',49,345.647064,62.484028,184.703461,315.35434,?,?,?,?
2304,'2020/01/08 01:32:59:339',49,345.649628,62.523708,184.64679,315.249084,?,?,?,?
2305,'2020/01/08 01:32:59:389',49,345.656647,62.53754,184.687073,315.317139,?,?,?,?
2306,'2020/01/08 01:32:59:444',49,345.629639,62.522278,184.695129,315.346497,?,?,?,?
2307,'2020/01/08 01:32:59:539',49,345.636414,62.500412,184.651031,315.387024,?,?,?,?
2308,'2020/01/08 01:32:59:589',49,345.766479,62.542496,184.482834,315.336731,?,?,?,?
2309,'2020/01/08 01:32:59:641',49,345.859924,62.605537,184.371521,315.229523,?,?,?,?
2310,'2020/01/08 01:32:59:703',49,345.903992,62.611217,184.217285,315.179443,?,?,?,?
2311,'2020/01/08 01:36:59:782',50,214.502777,3.158736,145.411301,243.706558,?,?,?,?
2312,'2020/01/08 01:36:59:879',50,214.691086,3.014035,145.217728,243.79808,?,?,?,?
2313,'2020/01/08 01:36:59:929',50,214.888855,2.762439,144.96785,244.012894,?,?,?,?
2314,'2020/01/08 01:36:59:979',50,214.778839,2.442163,145.006287,244.411362,?,?,?,?
2315,'2020/01/08 01:37:00:079',50,214.861465,2.255401,144.930481,244.677963,?,?,?,?
2316,'2020/01/08 01:37:00:129',50,215.042725,2.087273,144.715012,244.830383,?,?,?,?
2317,'2020/01/08 01:37:00:179',50,215.160812,1.975324,144.473038,244.837418,?,?,?,?
2318,'2020/01/08 01:37:00:235',50,215.113876,1.915755,144.530167,244.9077,?,?,?,?
2319,'2020/01/08 01:37:00:329',50,215.092102,1.941303,144.532425,244.860336,?,?,?,?
2320,'2020/01/08 01:37:00:379',50,214.990433,1.924923,144.601425,244.832809,?,?,?,?
2321,'2020/01/08 01:37:00:440',50,215.153244,1.935756,144.449463,244.742981,?,?,?,?
2322,'2020/01/08 01:37:00:529',50,215.185425,1.814208,144.42244,244.819962,?,?,?,?
2323,'2020/01/08 01:37:00:579',50,215.394913,1.928898,144.189926,244.563919,?,?,?,?
2324,'2020/01/08 01:37:00:641',50,215.417114,1.935865,144.171066,244.442856,?,?,?,?
2325,'2020/01/08 01:37:00:729',50,215.31926,1.831592,144.267426,244.556656,?,?,?,?
2326,'2020/01/08 01:37:00:779',50,215.221405,1.727318,144.36377,244.670471,?,?,?,?
2327,'2020/01/08 01:37:00:844',50,215.132446,1.584231,144.49028,244.947998,?,?,?,?
2328,'2020/01/08 01:37:00:929',50,215.013657,1.699268,144.614502,244.918137,?,?,?,?
2329,'2020/01/08 01:37:00:979',50,215.016174,1.66675,144.558182,244.96489,?,?,?,?
2330,'2020/01/08 01:37:01:040',50,214.932846,1.557228,144.592422,245.119324,?,?,?,?
2331,'2020/01/08 01:37:01:129',50,214.585831,1.499889,144.83075,245.280853,?,?,?,?
2332,'2020/01/08 01:37:01:179',50,214.303696,1.448196,144.987442,245.372192,?,?,?,?
2333,'2020/01/08 01:37:01:232',50,214.037292,1.558484,145.162399,245.303955,?,?,?,?
2334,'2020/01/08 01:37:01:293',50,213.725601,1.6233,145.440781,245.351791,?,?,?,?
2335,'2020/01/08 01:37:01:379',50,213.139603,1.524752,145.896271,245.636688,?,?,?,?
2336,'2020/01/08 01:37:01:432',50,212.65332,1.71732,146.165695,245.660263,?,?,?,?
2337,'2020/01/08 01:37:01:528',50,212.225128,1.733555,146.389938,245.886795,?,?,?,?
2338,'2020/01/08 01:37:01:579',50,211.878082,1.664845,146.45993,246.072723,?,?,?,?
2339,'2020/01/08 01:37:01:629',50,211.579956,1.702248,146.558624,246.164093,?,?,?,?
2340,'2020/01/08 01:37:01:690',50,211.28183,1.739651,146.657318,246.255447,?,?,?,?
2341,'2020/01/08 01:37:01:780',50,210.952469,1.711385,146.781982,246.405945,?,?,?,?
2342,'2020/01/08 01:37:01:829',50,210.757889,1.820834,146.731598,246.399628,?,?,?,?
2343,'2020/01/08 01:37:01:884',50,210.519943,1.907395,146.775009,246.383087,?,?,?,?
2344,'2020/01/08 01:37:01:979',50,210.304977,2.020373,146.7948,246.409424,?,?,?,?
2345,'2020/01/08 01:37:02:029',50,210.19606,2.242649,146.800934,246.341095,?,?,?,?
2346,'2020/01/08 01:37:02:090',50,209.950226,2.157943,146.962463,246.580902,?,?,?,?
2347,'2020/01/08 01:37:02:179',50,209.734512,1.97792,147.112244,246.899216,?,?,?,?
2348,'2020/01/08 01:37:02:229',50,209.588364,1.789865,147.166428,247.215424,?,?,?,?
2349,'2020/01/08 01:37:02:288',50,209.380707,1.683869,147.3423,247.486877,?,?,?,?
2350,'2020/01/08 01:37:02:379',50,209.363937,1.724897,147.331604,247.539322,?,?,?,?
2351,'2020/01/08 01:37:02:429',50,209.308792,1.723221,147.349579,247.662842,?,?,?,?
2352,'2020/01/08 01:37:02:485',50,209.36618,1.771531,147.305862,247.680023,?,?,?,?
2353,'2020/01/08 01:37:02:578',50,209.424362,1.682644,147.346222,247.871887,?,?,?,?
2354,'2020/01/08 01:37:02:629',50,209.751282,1.645929,147.074142,247.861267,?,?,?,?
2355,'2020/01/08 01:37:02:682',50,210.238678,1.68891,146.580276,247.646057,?,?,?,?
2356,'2020/01/08 01:37:38:027',51,65.229965,163.903534,202.237518,190.370193,?,?,?,?
2357,'2020/01/08 01:37:38:092',51,65.316673,164.509628,202.001755,189.754898,?,?,?,?
2358,'2020/01/08 01:37:38:177',51,65.288406,165.043045,202.094849,189.224854,?,?,?,?
2359,'2020/01/08 01:37:38:227',51,65.316292,165.69838,201.935028,188.556366,?,?,?,?
2360,'2020/01/08 01:37:38:289',51,65.352219,166.186447,201.719299,188.073105,?,?,?,?
2361,'2020/01/08 01:37:38:377',51,65.41938,166.686813,201.356506,187.58168,?,?,?,?
2362,'2020/01/08 01:37:38:429',51,65.507759,166.867523,200.975174,187.327866,?,?,?,?
2363,'2020/01/08 01:37:38:527',51,65.44175,166.958908,200.989532,187.078125,?,?,?,?
2364,'2020/01/08 01:37:38:577',51,65.384682,166.53067,200.927246,187.335693,?,?,?,?
2365,'2020/01/08 01:37:38:627',51,65.229889,165.911072,201.163483,187.820328,?,?,?,?
2366,'2020/01/08 01:37:38:727',51,65.109581,165.493286,201.305313,188.088623,?,?,?,?
2367,'2020/01/08 01:37:38:777',51,64.928413,165.271622,201.427353,188.130768,?,?,?,?
2368,'2020/01/08 01:37:38:833',51,64.768791,165.429306,201.593826,187.88768,?,?,?,?
2369,'2020/01/08 01:37:38:927',51,64.650841,165.427963,201.784027,187.860107,?,?,?,?
2370,'2020/01/08 01:37:38:981',51,64.592606,165.417755,201.854034,187.763733,?,?,?,?
2371,'2020/01/08 01:37:39:077',51,64.495064,165.367935,201.971191,187.811951,?,?,?,?
2372,'2020/01/08 01:37:39:127',51,64.324455,165.350906,202.090546,187.832581,?,?,?,?
2373,'2020/01/08 01:37:39:184',51,64.170876,165.231384,202.17952,187.945801,?,?,?,?
2374,'2020/01/08 01:37:39:277',51,64.24762,165.30249,202.117065,187.882416,?,?,?,?
2375,'2020/01/08 01:37:39:331',51,64.396782,165.307266,202.012039,187.927811,?,?,?,?
2376,'2020/01/08 01:37:39:427',51,64.382561,165.139618,202.178207,188.097244,?,?,?,?
2377,'2020/01/08 01:37:39:480',51,64.328331,164.859802,202.451508,188.29631,?,?,?,?
2378,'2020/01/08 01:37:39:538',51,64.355469,164.698898,202.583374,188.387238,?,?,?,?
2379,'2020/01/08 01:37:39:627',51,64.388611,164.575912,202.762863,188.488647,?,?,?,?
2380,'2020/01/08 01:37:39:677',51,64.425865,164.66803,202.95462,188.382111,?,?,?,?
2381,'2020/01/08 01:37:39:777',51,64.391083,164.639389,203.155472,188.362549,?,?,?,?
2382,'2020/01/08 01:37:39:827',51,64.324837,164.559113,203.369202,188.489883,?,?,?,?
2383,'2020/01/08 01:37:39:877',51,64.463127,164.73436,203.252457,188.447968,?,?,?,?
2384,'2020/01/08 01:37:39:977',51,64.537811,164.895966,203.28714,188.417267,?,?,?,?
